code,code desc.,service,make,car name,car code,model name,year start,year end,group,short name,qs code,part code,price,duracao,description
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,MAH,MAHINDRA,SCO04,SCORPIO,2004,2014,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,MAZ,MAZDA,CX707,CX7,2007,2012,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,MAZ,MAZDA,CX511,CX5,2011,2017,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,MIT,MITSUBISHI,OUT06,OUTLANDER,2006,2012,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,NIS,NISSAN,PAT92,PATROL ,1992,1997,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,NIS,NISSAN,DUA07,DUALS,2007,2013,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,NIS,NISSAN,JUK10,JUKE,2010,2019,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,NIS,NISSAN,KOL07,NISS KOLEO,2007,2015,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,NIS,NISSAN,MUR04,MURANO,2004,2007,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,NIS,NISSAN,MUR08,MURANO,2008,2014,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,NIS,NISSAN,NAV05,NAVARA,2005,2015,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,NIS,NISSAN,QAS06,QASHQAI,2006,2013,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,NIS,NISSAN,QAS13,QASHQAI,2013,2021,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,NIS,NISSAN,QAS14,QASHQAI,2014,2021,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,NIS,NISSAN,XTR07,X-TRAIL,2007,2013,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,NIS,NISSAN,XTR14,X-TRAIL,2014,2021,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,REN,RENAULT,KUB03,KUBISTAR,2003,2010,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,TOY,TOYOTA,LAN08,LAND CRUISER,2008,2021,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,TOY,TOYOTA,LAN90,LAND CRUISER,1990,1997,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,TOY,TOYOTA,LAN98,LAND CRUISER ,1998,2007,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,TOY,TOYOTA,PRA96,PRADO,1996,2002,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,TOY,TOYOTA,SUR95,SURF,1995,2000,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,TOY,TOYOTA,FOR05,FORTUNER,2005,2015,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,TOY,TOYOTA,HAR03,HARRIER,2003,2013,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,TOY,TOYOTA,HAR97,HARRIER ,1997,2003,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,TOY,TOYOTA,PRA02,PRADO,2002,2009,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,TOY,TOYOTA,PRA12,PRADO,2012,2024,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,TOY,TOYOTA,RAV06,RAV4,2006,2012,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,TOY,TOYOTA,RAV19,RAV4,2019,2024,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,TOY,TOYOTA,REV16,HILUX ,2016,2024,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,TOY,TOYOTA,STA18,STARLET ,2018,2024,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,TOY,TOYOTA,VIG05,HILUX VIGO,2005,2015,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,VOL,VOLVO,S6098,S60,1998,2000,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,VOL,VOLVO,S7097,S70,1997,2000,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,VOL,VOLVO,XC7001,XC70,2000,2007,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,VOL,VOLVO,XC9001,XC90,2001,2014,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,VOL,VOLVO,XC9005,XC90,2005,2014,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Remenda de Pneus,VW,VW,AMA10,AMAROK ,2010,2022,PNEU,TY,9,QSSL-TY009,200,15,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,CHR,CHR,VOY01,VOYAGER,2001,2007,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,FOR,FORD,EVE06,EVEREST,2006,2015,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,FOR,FORD,FOC05,FOCUS ,2005,2011,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,FOR,FORD,TER05,TERRITORY ,2005,2016,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,HON,HONDA,CRV064W,CRV 4WD,2006,2011,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,HON,HONDA,CRV10,CRV,2010,2016,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,HON,HONDA,CRV17,CRV,2017,2022,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,HYU,HYUNDAI,IX510,IX5 10,2010,2015,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,HYU,HYUNDAI,TUC04,TUCSON,2004,2009,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,ISU,ISUZU,BIGH95,BIGHORN,1995,2002,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,KIA,KIA,SOR03,SORENTO ,2003,2009,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,KIA,KIA,SOR09,SORENTO ,2009,2014,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,KIA,KIA,SPO10,SPORTAGE,2010,2015,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,KIA,KIA,SPO93,SPORTAGE,1993,2004,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,LAN,LAND ROVER,DEF95,DEFENDER ,1995,2005,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,LAN,LAND ROVER,DIS04,DISCOVERY ,2004,2009,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,LAN,LAND ROVER,DIS99,DISCOVERY ,1999,2004,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,LAN,LAND ROVER,ROV02,RANG ROVER ,2002,2012,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,LAN,LAND ROVER,ROV07,RANG ROVER,2007,2012,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,LAN,LAND ROVER,ROV10,LANROVER RAN ROV,2010,2012,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,MAH,MAHINDRA,BOL04,BOLERO ,2004,2011,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,MAH,MAHINDRA,SCO04,SCORPIO,2004,2014,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,MAZ,MAZDA,CX707,CX7,2007,2012,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,MAZ,MAZDA,CX511,CX5,2011,2017,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,MIT,MITSUBISHI,OUT06,OUTLANDER,2006,2012,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,NIS,NISSAN,PAT92,PATROL ,1992,1997,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,NIS,NISSAN,DUA07,DUALS,2007,2013,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,NIS,NISSAN,JUK10,JUKE,2010,2019,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,NIS,NISSAN,KOL07,NISS KOLEO,2007,2015,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,NIS,NISSAN,MUR04,MURANO,2004,2007,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,NIS,NISSAN,MUR08,MURANO,2008,2014,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,NIS,NISSAN,NAV05,NAVARA,2005,2015,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,NIS,NISSAN,QAS06,QASHQAI,2006,2013,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,NIS,NISSAN,QAS13,QASHQAI,2013,2021,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,NIS,NISSAN,QAS14,QASHQAI,2014,2021,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,NIS,NISSAN,XTR07,X-TRAIL,2007,2013,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,NIS,NISSAN,XTR14,X-TRAIL,2014,2021,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,REN,RENAULT,KUB03,KUBISTAR,2003,2010,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,TOY,TOYOTA,LAN08,LAND CRUISER,2008,2021,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,TOY,TOYOTA,LAN90,LAND CRUISER,1990,1997,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,TOY,TOYOTA,LAN98,LAND CRUISER ,1998,2007,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,TOY,TOYOTA,PRA96,PRADO,1996,2002,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,TOY,TOYOTA,SUR95,SURF,1995,2000,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,TOY,TOYOTA,FOR05,FORTUNER,2005,2015,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,TOY,TOYOTA,HAR03,HARRIER,2003,2013,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,TOY,TOYOTA,HAR97,HARRIER ,1997,2003,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,TOY,TOYOTA,PRA02,PRADO,2002,2009,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,TOY,TOYOTA,PRA12,PRADO,2012,2024,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,TOY,TOYOTA,RAV06,RAV4,2006,2012,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,TOY,TOYOTA,RAV19,RAV4,2019,2024,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,TOY,TOYOTA,REV16,HILUX ,2016,2024,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,TOY,TOYOTA,STA18,STARLET ,2018,2024,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,TOY,TOYOTA,VIG05,HILUX VIGO,2005,2015,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,VOL,VOLVO,S6098,S60,1998,2000,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,VOL,VOLVO,S7097,S70,1997,2000,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,VOL,VOLVO,XC7001,XC70,2000,2007,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,VOL,VOLVO,XC9001,XC90,2001,2014,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,VOL,VOLVO,XC9005,XC90,2005,2014,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação de Radiador,VW,VW,AMA10,AMAROK ,2010,2022,ENGINE,EN,1,QSSL-EN001,3500,120,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,CHR,CHR,VOY01,VOYAGER,2001,2007,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,FOR,FORD,EVE06,EVEREST,2006,2015,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,FOR,FORD,FOC05,FOCUS ,2005,2011,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,FOR,FORD,TER05,TERRITORY ,2005,2016,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,HON,HONDA,CRV064W,CRV 4WD,2006,2011,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,HON,HONDA,CRV10,CRV,2010,2016,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,HON,HONDA,CRV17,CRV,2017,2022,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,HYU,HYUNDAI,IX510,IX5 10,2010,2015,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,HYU,HYUNDAI,TUC04,TUCSON,2004,2009,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,ISU,ISUZU,BIGH95,BIGHORN,1995,2002,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,KIA,KIA,SOR03,SORENTO ,2003,2009,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,KIA,KIA,SOR09,SORENTO ,2009,2014,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,KIA,KIA,SPO10,SPORTAGE,2010,2015,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,KIA,KIA,SPO93,SPORTAGE,1993,2004,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,LAN,LAND ROVER,DEF95,DEFENDER ,1995,2005,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,LAN,LAND ROVER,DIS04,DISCOVERY ,2004,2009,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,LAN,LAND ROVER,DIS99,DISCOVERY ,1999,2004,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,LAN,LAND ROVER,ROV02,RANG ROVER ,2002,2012,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,LAN,LAND ROVER,ROV07,RANG ROVER,2007,2012,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,LAN,LAND ROVER,ROV10,LANROVER RAN ROV,2010,2012,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,MAH,MAHINDRA,BOL04,BOLERO ,2004,2011,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,MAH,MAHINDRA,SCO04,SCORPIO,2004,2014,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,MAZ,MAZDA,CX707,CX7,2007,2012,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,MAZ,MAZDA,CX511,CX5,2011,2017,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,MIT,MITSUBISHI,OUT06,OUTLANDER,2006,2012,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,NIS,NISSAN,PAT92,PATROL ,1992,1997,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,NIS,NISSAN,DUA07,DUALS,2007,2013,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,NIS,NISSAN,JUK10,JUKE,2010,2019,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,NIS,NISSAN,KOL07,NISS KOLEO,2007,2015,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,NIS,NISSAN,MUR04,MURANO,2004,2007,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,NIS,NISSAN,MUR08,MURANO,2008,2014,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,NIS,NISSAN,NAV05,NAVARA,2005,2015,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,NIS,NISSAN,QAS06,QASHQAI,2006,2013,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,NIS,NISSAN,QAS13,QASHQAI,2013,2021,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,NIS,NISSAN,QAS14,QASHQAI,2014,2021,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,NIS,NISSAN,XTR07,X-TRAIL,2007,2013,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,NIS,NISSAN,XTR14,X-TRAIL,2014,2021,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,REN,RENAULT,KUB03,KUBISTAR,2003,2010,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,TOY,TOYOTA,LAN08,LAND CRUISER,2008,2021,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,TOY,TOYOTA,LAN90,LAND CRUISER,1990,1997,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,TOY,TOYOTA,LAN98,LAND CRUISER ,1998,2007,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,TOY,TOYOTA,PRA96,PRADO,1996,2002,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,TOY,TOYOTA,SUR95,SURF,1995,2000,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,TOY,TOYOTA,FOR05,FORTUNER,2005,2015,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,TOY,TOYOTA,HAR03,HARRIER,2003,2013,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,TOY,TOYOTA,HAR97,HARRIER ,1997,2003,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,TOY,TOYOTA,PRA02,PRADO,2002,2009,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,TOY,TOYOTA,PRA12,PRADO,2012,2024,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,TOY,TOYOTA,RAV06,RAV4,2006,2012,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,TOY,TOYOTA,RAV19,RAV4,2019,2024,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,TOY,TOYOTA,REV16,HILUX ,2016,2024,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,TOY,TOYOTA,STA18,STARLET ,2018,2024,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,TOY,TOYOTA,VIG05,HILUX VIGO,2005,2015,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,VOL,VOLVO,S6098,S60,1998,2000,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,VOL,VOLVO,S7097,S70,1997,2000,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,VOL,VOLVO,XC7001,XC70,2000,2007,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,VOL,VOLVO,XC9001,XC90,2001,2014,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,VOL,VOLVO,XC9005,XC90,2005,2014,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Reparação do Motor,VW,VW,AMA10,AMAROK ,2010,2022,ENGINE,EN,2,QSSL-EN002,10499.9952,7 DIAS,
QSSL,QS SUV LUXURIOUS,Substituição da Bobina de Ignição,CHR,CHR,VOY01,VOYAGER,2001,2007,ENGINE,EN,3,QSSL-EN003,500,15,
QSSL,QS SUV LUXURIOUS,Substituição da Bobina de Ignição,FOR,FORD,EVE06,EVEREST,2006,2015,ENGINE,EN,3,QSSL-EN003,500,15,
QSSL,QS SUV LUXURIOUS,Substituição da Bobina de Ignição,FOR,FORD,FOC05,FOCUS ,2005,2011,ENGINE,EN,3,QSSL-EN003,500,15,
QSSL,QS SUV LUXURIOUS,Substituição da Bobina de Ignição,FOR,FORD,TER05,TERRITORY ,2005,2016,ENGINE,EN,3,QSSL-EN003,500,15,
QSSL,QS SUV LUXURIOUS,Substituição da Bobina de Ignição,HON,HONDA,CRV064W,CRV 4WD,2006,2011,ENGINE,EN,3,QSSL-EN003,500,15,
QSSL,QS SUV LUXURIOUS,Substituição da Bobina de Ignição,HON,HONDA,CRV10,CRV,2010,2016,ENGINE,EN,3,QSSL-EN003,500,15,
QSSL,QS SUV LUXURIOUS,Substituição da Bobina de Ignição,HON,HONDA,CRV17,CRV,2017,2022,ENGINE,EN,3,QSSL-EN003,500,15,
QSSL,QS SUV LUXURIOUS,Substituição da Bobina de Ignição,HYU,HYUNDAI,IX510,IX5 10,2010,2015,ENGINE,EN,3,QSSL-EN003,500,15,
